product_id,category,units_sold,orders,sellers,revenue,freight,avg_price,median_price,avg_freight,avg_review_score,late_delivery_rate,avg_delivery_days,product_weight_g,product_volume_cm3,product_photos_qty,product_description_length,gross_sales_with_freight,freight_to_revenue_ratio,product_segment
1f24b46fe73e9c77bfdf756f69f3ea8b,fashion_bags_accessories,2,2,1,319.8,25.200000000000003,159.9,159.9,12.600000000000001,3.5,0.0,9.304716435185185,100.0,1428.0,1.0,691.0,345.0,0.07879924953095685,Long-Tail Stable Products
1f276c0b550d51ec77e9414aa6c45d74,auto,2,2,1,358.98,31.15,179.49,179.49,15.575,5.0,0.0,7.5603125,550.0,6048.0,3.0,1628.0,390.13,0.08677363641428491,Long-Tail Stable Products
1f2a1eb53046341d5e07150430b9f091,home_construction,1,1,1,79.9,18.44,79.9,79.9,18.44,4.0,0.0,19.231018518518518,750.0,7424.0,7.0,918.0,98.34,0.23078848560700876,Long-Tail Stable Products
1f2a3bd182a1004ffa295c0c54d1a653,auto,1,1,1,159.0,22.41,159.0,159.0,22.41,5.0,0.0,10.155856481481482,2000.0,8000.0,6.0,863.0,181.41,0.1409433962264151,Long-Tail Stable Products
1f2b3e5d739add9d4596ba6de24204d4,health_beauty,1,1,1,559.9,28.0,559.9,559.9,28.0,5.0,0.0,4.509293981481481,10350.0,27360.0,1.0,926.0,587.9,0.05000893016610109,Star Revenue Products
1f2b62e693c588aef7be1f457137b15e,furniture_decor,5,2,1,699.5,35.230000000000004,139.9,139.9,7.046000000000001,1.8,0.2,16.89595138888889,3000.0,8349.0,2.0,2276.0,734.73,0.05036454610436026,Quality-Risk Products
1f2bcc5a21172c008ccbcc28afb8bced,furniture_decor,1,1,1,79.9,18.84,79.9,79.9,18.84,5.0,0.0,9.690497685185186,1300.0,13110.0,10.0,635.0,98.74000000000001,0.23579474342928658,Long-Tail Stable Products
1f305b83cff66e6473d13aa6c64e5a20,sports_leisure,1,1,1,109.99,23.06,109.99,109.99,23.06,3.0,0.0,14.645844907407408,2400.0,37440.0,1.0,554.0,133.04999999999998,0.20965542322029276,Quality-Risk Products
1f30aacc69904c0d0bf8d05cb2abef72,bed_bath_table,17,17,1,2295.0,343.67,135.0,135.0,20.21588235294118,4.0,0.23529411764705882,19.03617510893246,1850.0,12000.0,1.0,293.0,2638.67,0.14974727668845317,Star Revenue Products
1f32407ca906dd7917d2d3dc56b223ad,toys,1,1,1,49.99,14.1,49.99,49.99,14.1,5.0,0.0,7.096585648148148,200.0,3850.0,2.0,348.0,64.09,0.28205641128225645,Long-Tail Stable Products
1f32fa4223c913c075458059fde383bb,computers_accessories,1,1,1,469.0,12.3,469.0,469.0,12.3,3.0,0.0,3.258090277777778,950.0,12420.0,2.0,207.0,481.3,0.026226012793176975,Quality-Risk Products
1f3365ddc6456d082f482309326f037c,sports_leisure,1,1,1,9.5,11.74,9.5,9.5,11.74,5.0,0.0,9.258043981481482,600.0,1620.0,4.0,1278.0,21.240000000000002,1.2357894736842105,Logistics-Sensitive Products
1f343ac0c965c5088a9d3c0c65c30f67,housewares,1,1,1,75.0,23.68,75.0,75.0,23.68,5.0,0.0,7.554594907407408,750.0,10120.0,1.0,244.0,98.68,0.3157333333333333,Long-Tail Stable Products
1f347a9e26fb793f3730f30deecc682f,books_imported,1,1,1,83.0,8.78,83.0,83.0,8.78,4.0,0.0,4.306435185185185,800.0,1260.0,1.0,195.0,91.78,0.10578313253012048,Long-Tail Stable Products
1f357ab8013614c1df271ebd662dd7a2,auto,1,1,1,64.9,17.7,64.9,64.9,17.7,4.0,0.0,9.323761574074075,4300.0,14664.0,5.0,651.0,82.60000000000001,0.2727272727272727,Long-Tail Stable Products
1f388485320e7817bedef000d1890c0a,audio,1,1,1,149.0,8.3,149.0,149.0,8.3,4.0,0.0,2.049375,200.0,672.0,3.0,1138.0,157.3,0.055704697986577185,Long-Tail Stable Products
1f39e56ddd4944595b9a7d9d7e4e16f3,stationery,4,4,1,85.41,59.34,21.3525,21.99,14.835,4.25,0.25,16.871241319444444,2400.0,3150.0,1.0,576.0,144.75,0.6947664207938181,High-Volume Value Products
1f3b8727459b932736f709be23eef109,bed_bath_table,1,1,1,235.73,48.26,235.73,235.73,48.26,4.0,0.0,3.1985185185185183,19200.0,135256.0,1.0,870.0,283.99,0.20472574555635684,Long-Tail Stable Products
1f3c4e3bcb3d2d1c4da4692dbf20de5a,perfumery,2,2,1,98.0,26.73,49.0,49.0,13.365,5.0,0.0,5.476128472222221,277.0,2652.0,1.0,686.0,124.73,0.2727551020408163,Long-Tail Stable Products
1f40cca568a44eb6405b017e2418f53c,electronics,1,1,1,19.9,17.06,19.9,19.9,17.06,5.0,0.0,13.988252314814815,200.0,2058.0,1.0,306.0,36.959999999999994,0.857286432160804,Logistics-Sensitive Products
1f41007b4fd761b2fe56b77b7e0e58be,furniture_decor,2,2,1,159.8,40.95,79.9,79.9,20.475,2.5,0.5,28.64023148148148,600.0,48000.0,2.0,473.0,200.75,0.2562578222778473,Quality-Risk Products
1f411e9a31196b71ed8438c8254b858e,computers,12,4,1,7879.92,505.21999999999997,656.66,619.99,42.10166666666667,4.75,0.0,9.22979263117284,11850.0,62500.0,2.0,1053.0,8385.14,0.06411486411029553,Star Revenue Products
1f413d93546f7ee41457fa988ddd82ed,health_beauty,1,1,1,10.9,8.72,10.9,10.9,8.72,4.0,0.0,5.490821759259259,500.0,5832.0,1.0,681.0,19.62,0.8,Logistics-Sensitive Products
1f4183ec3278c69b1237f900c701b762,luggage_accessories,1,1,1,99.0,13.35,99.0,99.0,13.35,4.0,0.0,5.477719907407407,2800.0,33048.0,4.0,748.0,112.35,0.13484848484848486,Long-Tail Stable Products
1f42966deb959a8433468ac0078b60da,sports_leisure,1,1,1,110.0,19.74,110.0,110.0,19.74,5.0,0.0,9.10326388888889,650.0,20700.0,5.0,459.0,129.74,0.17945454545454545,Long-Tail Stable Products
1f44a842567301d9eb5c36641e17480f,auto,1,1,1,179.49,9.02,179.49,179.49,9.02,4.0,0.0,6.282060185185185,600.0,6048.0,3.0,1648.0,188.51000000000002,0.050253496016491164,Long-Tail Stable Products
1f456c34d70ce7a6bcb86a6f5a3fb888,health_beauty,2,2,1,73.8,26.95,36.9,36.9,13.475,5.0,0.0,9.40373263888889,250.0,2415.0,3.0,2388.0,100.75,0.36517615176151763,Long-Tail Stable Products
1f46e84d4c98952d675fbd9bf529a96c,auto,1,1,1,18.4,15.1,18.4,18.4,15.1,5.0,0.0,8.563298611111112,200.0,756.0,1.0,315.0,33.5,0.8206521739130436,Logistics-Sensitive Products
1f48020881e631a1f4077698cc78204a,garden_tools,4,2,1,139.6,46.739999999999995,34.9,34.9,11.684999999999999,4.5,0.5,16.22115162037037,300.0,2520.0,3.0,1033.0,186.33999999999997,0.3348137535816619,High-Volume Value Products
1f49bc80950157ddb33dfad044f20be7,auto,1,1,1,74.9,16.28,74.9,74.9,16.28,4.0,0.0,9.189745370370371,1100.0,6118.0,5.0,717.0,91.18,0.21735647530040053,Long-Tail Stable Products
1f4a5027e72750aea66afd594f9dc10b,small_appliances,2,2,1,248.0,119.48,124.0,124.0,59.74,1.5,0.0,11.605121527777778,13800.0,68450.0,1.0,427.0,367.48,0.48177419354838713,Logistics-Sensitive Products
1f50c7757334d6acef5e3c5fa64eb3c7,furniture_decor,1,1,1,39.9,11.74,39.9,39.9,11.74,4.0,0.0,9.845069444444444,700.0,10032.0,3.0,406.0,51.64,0.2942355889724311,Long-Tail Stable Products
1f532d60bbc8273d9dd553120f6e47d5,garden_tools,4,2,1,426.4,117.63,106.6,106.6,29.4075,5.0,0.0,5.590517939814815,6950.0,28665.0,2.0,1609.0,544.03,0.2758677298311445,Star Revenue Products
1f541a93f4fa4b8d15c7d5ed83836484,agro_industry_and_commerce,3,3,2,173.81,82.17,57.93666666666667,58.5,27.39,4.666666666666667,0.0,5.373526234567901,12850.0,80934.0,1.0,418.0,255.98000000000002,0.47275760888326335,High-Volume Value Products
1f5542855786adc0116f56cfd6f9f830,unknown,3,3,1,269.0,52.02,89.66666666666667,89.0,17.34,3.6666666666666665,0.0,8.319984567901235,150.0,2000.0,1.0,595.0,321.02,0.1933828996282528,Long-Tail Stable Products
1f58e3c365e615b33b2b30b068d7578a,health_beauty,1,1,1,74.82,8.27,74.82,74.82,8.27,5.0,0.0,2.8740972222222223,600.0,3000.0,1.0,813.0,83.08999999999999,0.11053194333066026,Long-Tail Stable Products
1f58ebdc810e1d5c7cead7f763c27a94,bed_bath_table,4,3,1,343.6,72.03,85.9,85.9,18.0075,3.75,0.0,21.80922164351852,550.0,3750.0,1.0,421.0,415.63,0.20963329452852153,Long-Tail Stable Products
1f5a00433bd192f9ecdbb987e7866c3e,bed_bath_table,1,1,1,169.99,15.78,169.99,169.99,15.78,3.0,0.0,19.347731481481482,1400.0,4096.0,1.0,836.0,185.77,0.09282898994058474,Quality-Risk Products
1f5b481884bcb937cc06892b7419eaf8,health_beauty,1,1,1,26.5,8.72,26.5,26.5,8.72,4.0,0.0,7.066504629629629,500.0,3276.0,1.0,1003.0,35.22,0.3290566037735849,Long-Tail Stable Products
1f5f0f003ce8595ad88fb215ec1409e6,cine_photo,10,9,1,997.62,172.77,99.762,99.95,17.277,3.3,0.2,15.005557870370371,1950.0,13500.0,5.0,1015.0,1170.39,0.173182173573104,Quality-Risk Products
1f60570b3795d85b7b2a879f921e06bd,luggage_accessories,1,1,1,39.99,7.71,39.99,39.99,7.71,5.0,0.0,2.4024421296296294,350.0,8000.0,2.0,206.0,47.7,0.19279819954988747,Long-Tail Stable Products
1f6152747a58175ea9be895d066a0429,watches_gifts,1,1,1,107.0,30.28,107.0,107.0,30.28,5.0,0.0,23.986921296296295,400.0,2592.0,1.0,218.0,137.28,0.2829906542056075,Long-Tail Stable Products
1f624c9baa5906ea6b9ff4ccfbb4d6c0,watches_gifts,1,1,1,449.99,18.25,449.99,449.99,18.25,5.0,0.0,6.223159722222222,358.0,3420.0,3.0,1562.0,468.24,0.04055645681015133,Star Revenue Products
1f64ec386a6be322e71596931f5d2377,perfumery,1,1,1,11.7,7.78,11.7,11.7,7.78,5.0,0.0,7.899571759259259,200.0,3872.0,1.0,499.0,19.48,0.664957264957265,Logistics-Sensitive Products
1f67ce45ef6e16a7f2f56674dabd5f40,housewares,2,1,1,115.8,18.68,57.9,57.9,9.34,5.0,0.0,6.888287037037037,700.0,2304.0,3.0,580.0,134.48,0.1613126079447323,Long-Tail Stable Products
1f689385c7b14e8d5c593a1045c82776,housewares,3,2,1,170.0,53.1,56.666666666666664,63.2,17.7,5.0,0.0,5.24690586419753,750.0,1617.0,1.0,475.0,223.1,0.3123529411764706,High-Volume Value Products
1f6cbd49dcb5d56eb874bf9889f9fd72,bed_bath_table,1,1,1,149.0,15.79,149.0,149.0,15.79,5.0,0.0,20.28940972222222,3550.0,23625.0,1.0,396.0,164.79,0.1059731543624161,Long-Tail Stable Products
1f7164d40ac0579d08c5b77af30f8dd0,bed_bath_table,1,1,1,189.9,18.54,189.9,189.9,18.54,4.0,1.0,4.980543981481482,7850.0,44800.0,1.0,414.0,208.44,0.0976303317535545,Long-Tail Stable Products
1f75be631e988bb0ad750e60e18d043b,health_beauty,11,11,1,153.89000000000001,149.16,13.990000000000002,13.99,13.56,4.7272727272727275,0.09090909090909091,6.351145833333334,200.0,3750.0,2.0,378.0,303.05,0.9692637598284488,High-Volume Value Products
1f78ffcfb88226a0905e335084c1fa5d,bed_bath_table,1,1,1,129.99,86.74,129.99,129.99,86.74,3.0,0.0,11.763703703703703,10300.0,112251.0,1.0,186.0,216.73000000000002,0.6672820986229709,Logistics-Sensitive Products
1f792af77962621fcc80d95c2897bb19,bed_bath_table,2,1,1,21.6,36.46,10.8,10.8,18.23,5.0,0.0,8.22537037037037,250.0,1760.0,1.0,590.0,58.06,1.6879629629629629,Logistics-Sensitive Products
1f7aa19e7161eef1ffff0599cebcbdb7,computers_accessories,2,2,1,149.8,32.67,74.9,74.9,16.335,5.0,0.0,14.973038194444445,400.0,6750.0,1.0,549.0,182.47000000000003,0.21809078771695595,Long-Tail Stable Products
1f7d5ed869623b79db194aaed277d963,sports_leisure,1,1,1,106.0,16.37,106.0,106.0,16.37,1.0,1.0,48.32466435185185,2600.0,10648.0,1.0,2274.0,122.37,0.15443396226415096,Quality-Risk Products
1f8281d23bd0d53a9d2cea4bad53ca58,furniture_decor,1,1,1,99.0,52.7,99.0,99.0,52.7,4.0,0.0,16.14417824074074,18200.0,96000.0,4.0,745.0,151.7,0.5323232323232323,Logistics-Sensitive Products
1f833cc7a418205cf50f5e834c6a2134,construction_tools_construction,2,2,1,196.0,23.869999999999997,98.0,98.0,11.934999999999999,3.0,0.5,12.327939814814815,300.0,2000.0,2.0,296.0,219.87,0.12178571428571427,Quality-Risk Products
1f839ba5b57051fac3461bc202ad9cce,telephony,1,1,1,11.49,19.04,11.49,11.49,19.04,4.0,0.0,9.331585648148149,125.0,4420.0,2.0,371.0,30.53,1.6570931244560487,Logistics-Sensitive Products
1f851a7f6257c8bfa62e1853e4b6bf63,baby,1,1,1,529.0,27.83,529.0,529.0,27.83,5.0,0.0,19.4896875,3117.0,49321.0,1.0,1575.0,556.83,0.05260869565217391,Star Revenue Products
1f85abca5a45544302089b5d442b4370,sports_leisure,1,1,1,266.9,21.36,266.9,266.9,21.36,5.0,0.0,7.869247685185186,1900.0,24700.0,1.0,1450.0,288.26,0.08002997377294868,Long-Tail Stable Products
1f868693b3708b4337dee9bac46c837a,housewares,1,1,1,85.71,20.09,85.71,85.71,20.09,5.0,0.0,16.600833333333334,2100.0,27000.0,1.0,838.0,105.8,0.23439505308598765,Long-Tail Stable Products
1f88e86c9d7f76b2ab388a07cc8b535b,sports_leisure,2,1,1,109.98,15.56,54.99,54.99,7.78,5.0,0.0,3.703564814814815,200.0,4420.0,1.0,416.0,125.54,0.1414802691398436,Long-Tail Stable Products
1f8aad0f80f6d061b4d09e538ad496d7,toys,2,1,1,119.8,21.0,59.9,59.9,10.5,1.0,0.0,9.686215277777778,500.0,1568.0,1.0,155.0,140.8,0.17529215358931552,Quality-Risk Products
1f8e37053267b9ea6ef0fbb02cbdce80,housewares,1,1,1,85.0,22.35,85.0,85.0,22.35,5.0,0.0,8.521574074074074,6250.0,27000.0,1.0,832.0,107.35,0.26294117647058823,Long-Tail Stable Products
1f8e6a79faf4326701aa4b07c0b955e1,telephony,1,1,1,1209.0,92.01,1209.0,1209.0,92.01,5.0,0.0,28.040752314814814,538.0,1540.0,1.0,1586.0,1301.01,0.07610421836228289,Star Revenue Products
1f8fc2e117826028a2f1ad01a8638d62,housewares,1,1,1,499.9,37.26,499.9,499.9,37.26,5.0,0.0,21.945891203703702,4050.0,22528.0,1.0,347.0,537.16,0.07453490698139628,Star Revenue Products
1f9210c9ed7b87ba42a048f297fbeb03,furniture_decor,3,1,1,149.7,46.349999999999994,49.9,49.9,15.449999999999998,5.0,0.0,6.116979166666667,550.0,6292.0,2.0,1673.0,196.04999999999998,0.3096192384769539,High-Volume Value Products
1f975d7b550d3ba8161a3c77a3d800a4,computers_accessories,2,2,1,599.98,48.41,299.99,299.99,24.205,4.0,0.0,11.09302662037037,4150.0,12000.0,2.0,1674.0,648.39,0.0806860228674289,Star Revenue Products
1f9799a175f50c9fa725984775cac5c5,bed_bath_table,2,2,1,119.8,26.119999999999997,59.9,59.9,13.059999999999999,5.0,0.0,7.179508101851852,1000.0,5000.0,1.0,82.0,145.92,0.21803005008347243,Long-Tail Stable Products
1f9a992e9e20d544dead76bd2a0560f9,toys,2,2,1,198.0,30.88,99.0,99.0,15.44,3.0,0.0,22.04144675925926,200.0,4096.0,1.0,492.0,228.88,0.15595959595959596,Quality-Risk Products
1f9c7cb810e038f7414d60d43bc97d18,sports_leisure,2,2,1,139.8,51.54,69.9,69.9,25.77,4.0,0.0,16.53087962962963,850.0,16320.0,1.0,211.0,191.34,0.3686695278969957,Long-Tail Stable Products
1f9cf07059cdfc8fd3797cfe11ea589c,furniture_decor,2,1,1,98.0,30.2,49.0,49.0,15.1,5.0,0.0,18.326574074074074,3000.0,8349.0,2.0,1969.0,128.2,0.3081632653061224,Long-Tail Stable Products
1f9f5468776e35e451d4e2eabf10c523,housewares,1,1,1,59.49,8.58,59.49,59.49,8.58,5.0,0.0,4.4298263888888885,400.0,10000.0,2.0,547.0,68.07000000000001,0.1442259203227433,Long-Tail Stable Products
1fa0405a3e10af836278d7667629623e,watches_gifts,1,1,1,199.9,16.5,199.9,199.9,16.5,5.0,0.0,4.843981481481482,650.0,1936.0,1.0,352.0,216.4,0.08254127063531766,Long-Tail Stable Products
1fa0faff5eafb13003f9559ebe6becb3,watches_gifts,1,1,1,59.0,15.29,59.0,59.0,15.29,4.5,1.0,20.05582175925926,200.0,640.0,1.0,159.0,74.28999999999999,0.2591525423728813,Long-Tail Stable Products
1fa419f430caa58899132fe77917b7b6,furniture_decor,1,1,1,56.99,18.91,56.99,56.99,18.91,5.0,0.0,23.86306712962963,2500.0,14375.0,4.0,214.0,75.9,0.3318125987015266,Long-Tail Stable Products
1fa4a6c717a31a25a59f6c5ebdf975cc,baby,1,1,1,305.99,142.33,305.99,305.99,142.33,5.0,0.0,13.609768518518518,20900.0,125125.0,1.0,259.0,448.32000000000005,0.4651459198013007,Logistics-Sensitive Products
1fa4ef78e1b8f0afea31e4ae9578affd,bed_bath_table,9,9,1,539.91,146.61,59.989999999999995,59.99,16.290000000000003,4.0,0.0,8.275583847736625,1600.0,16000.0,1.0,739.0,686.52,0.27154525754292386,Star Revenue Products
1fa52682d6938b129312ef4cffac1711,computers_accessories,5,5,1,823.5,113.36,164.7,190.9,22.672,3.6,0.0,12.56037962962963,550.0,6664.0,1.0,351.0,936.86,0.13765634486945963,Long-Tail Stable Products
1fa5685b6d15b1f431092eb5e391250c,furniture_decor,1,1,1,79.9,26.57,79.9,79.9,26.57,1.0,0.0,5.838564814814815,1550.0,10730.0,1.0,317.0,106.47,0.332540675844806,Quality-Risk Products
1fa728d99803c8849b5c95cfeaf9b60c,computers,1,1,1,2199.99,18.0,2199.99,2199.99,18.0,4.0,0.0,21.949618055555554,3000.0,7560.0,6.0,451.0,2217.99,0.008181855372069873,Star Revenue Products
1fa784d8744e3ed625d8651ddb15e33b,perfumery,7,7,1,909.3000000000001,168.67,129.9,139.9,24.095714285714283,4.285714285714286,0.14285714285714285,12.52605324074074,1800.0,23660.0,7.0,534.0,1077.97,0.18549433630265036,Star Revenue Products
1fa968aa921dd9cdf625d5caf8f96654,sports_leisure,3,2,1,65.97,38.07,21.99,21.99,12.69,4.666666666666667,0.0,13.491516203703704,700.0,3600.0,1.0,830.0,104.03999999999999,0.5770804911323328,High-Volume Value Products
1fac2e6b0fdfb2e529fc9960c5270aeb,musical_instruments,1,1,1,150.0,15.8,150.0,150.0,15.8,3.0,0.0,12.345069444444444,700.0,8000.0,1.0,222.0,165.8,0.10533333333333333,Quality-Risk Products
1fad46b84ac1748ff47bf2d703565a7a,air_conditioning,1,1,1,430.0,17.18,430.0,430.0,17.18,4.0,0.0,8.647708333333334,9300.0,47880.0,1.0,929.0,447.18,0.039953488372093025,Star Revenue Products
1fafb4fdc8f7b3d202cb39f1218934e7,computers_accessories,1,1,1,15.9,15.1,15.9,15.9,15.1,5.0,0.0,11.037233796296297,100.0,900.0,2.0,277.0,31.0,0.949685534591195,Logistics-Sensitive Products
1fb08bbca0db8e25edd1275caed54e19,watches_gifts,1,1,1,164.5,15.9,164.5,164.5,15.9,5.0,0.0,13.170763888888889,425.0,6900.0,1.0,696.0,180.4,0.09665653495440729,Long-Tail Stable Products
1fb2c1a0d7f863e0644077cb5d8f80df,office_furniture,3,2,1,639.7,169.60999999999999,213.23333333333335,219.9,56.53666666666666,2.3333333333333335,0.0,18.77435570987654,16500.0,94192.0,1.0,2261.0,809.3100000000001,0.2651399093324996,Quality-Risk Products
1fb344134cd7164d32dea4d87ba3ec5a,garden_tools,17,15,1,2156.3199999999997,253.43,126.84235294117646,127.27,14.90764705882353,4.235294117647059,0.23529411764705882,12.14092116013072,625.0,8280.0,1.0,1160.0,2409.7499999999995,0.11752893819099208,Star Revenue Products
1fb368a1506cced21a07abb6d220c4e1,consoles_games,3,2,1,419.97,39.17,139.99,139.99,13.056666666666667,5.0,0.0,11.796253858024691,98.0,1428.0,4.0,1469.0,459.14000000000004,0.09326856680239065,Star Revenue Products
1fb586196a6ef3b8ac6e33b0fd7ddc6c,sports_leisure,1,1,1,44.0,18.41,44.0,44.0,18.41,5.0,0.0,10.630243055555555,450.0,2560.0,5.0,605.0,62.41,0.4184090909090909,Long-Tail Stable Products
1fb5b722c7edef5967d921c3ea7511b7,toys,2,2,1,149.98,22.91,74.99,74.99,11.455,5.0,0.0,3.0485127314814813,950.0,20625.0,2.0,688.0,172.89,0.15275370049339912,Long-Tail Stable Products
1fb5f3130b9f5c67e7dc57e0f5df6e6d,musical_instruments,1,1,1,180.0,14.28,180.0,180.0,14.28,1.0,0.0,13.997233796296296,1850.0,9504.0,5.0,1096.0,194.28,0.07933333333333333,Quality-Risk Products
1fbb1fca915498c75efc551f5a32f08b,telephony,2,2,1,79.8,30.2,39.9,39.9,15.1,5.0,0.0,9.959415509259259,200.0,1296.0,1.0,1298.0,110.0,0.37844611528822053,Long-Tail Stable Products
1fbeaaa01377d3f600de52f455ef578c,bed_bath_table,1,1,1,170.0,18.1,170.0,170.0,18.1,5.0,0.0,7.900601851851852,2800.0,14960.0,1.0,664.0,188.1,0.10647058823529412,Long-Tail Stable Products
1fbec17963585b6f1839b3a81fd73015,computers_accessories,1,1,1,269.0,17.64,269.0,269.0,17.64,4.0,1.0,22.956261574074073,1000.0,2592.0,1.0,498.0,286.64,0.06557620817843866,Long-Tail Stable Products
1fc06ef354abfb79af03e2ac29577b03,stationery,4,4,1,276.0,62.84,69.0,69.0,15.71,4.75,0.0,10.108518518518519,3200.0,56980.0,2.0,183.0,338.84000000000003,0.22768115942028988,High-Volume Value Products
1fc3aadb8bb11f56f13ea8999066bd81,furniture_decor,1,1,1,148.0,20.28,148.0,148.0,20.28,4.0,1.0,33.24760416666667,3000.0,8349.0,2.0,1972.0,168.28,0.13702702702702704,Long-Tail Stable Products
1fc4d10c30db884f34f1b8388731b021,toys,1,1,1,349.99,64.47,349.99,349.99,64.47,5.0,0.0,28.41604166666667,900.0,9800.0,7.0,2178.0,414.46000000000004,0.1842052630075145,Long-Tail Stable Products
1fc6e1729d564ec77eeeb9df95fca74f,fashion_bags_accessories,1,1,1,59.9,11.03,59.9,59.9,11.03,1.0,0.0,5.593946759259259,100.0,1280.0,1.0,827.0,70.92999999999999,0.18414023372287144,Quality-Risk Products
1fcaf044ff67ca59df3f6cc560d9fbfc,sports_leisure,1,1,1,90.0,32.93,90.0,90.0,32.93,5.0,0.0,2.3370717592592594,2350.0,8832.0,3.0,958.0,122.93,0.3658888888888889,Long-Tail Stable Products
1fcb60b5848efd11d95695cbad320c14,bed_bath_table,1,1,1,329.9,24.63,329.9,329.9,24.63,4.0,0.0,15.934479166666666,4300.0,42875.0,1.0,544.0,354.53,0.07465898757199152,Long-Tail Stable Products
1fcbdcb14ed564faddf72bbcef855036,construction_tools_lights,5,1,1,249.95000000000002,70.5,49.99,49.99,14.1,5.0,0.0,18.965046296296297,300.0,2560.0,3.0,1146.0,320.45000000000005,0.28205641128225645,High-Volume Value Products
1fccfee027ea87e93eaa5b05120e9c63,unknown,1,1,1,299.99,42.05,299.99,299.99,42.05,5.0,0.0,8.151134259259258,7000.0,125000.0,1.0,595.0,342.04,0.1401713390446348,Long-Tail Stable Products
1fce7b244f4a45431713165a869f5f32,perfumery,7,7,2,1040.8899999999999,208.25,148.6985714285714,148.22,29.75,3.5714285714285716,0.14285714285714285,18.48791335978836,575.0,5632.0,2.0,1420.0,1249.1399999999999,0.20006917157432585,Long-Tail Stable Products
1fceb6597ec80646345b1d8517b48cb2,luggage_accessories,1,1,1,129.9,13.25,129.9,129.9,13.25,5.0,0.0,12.320231481481482,700.0,9600.0,1.0,413.0,143.15,0.10200153964588145,Long-Tail Stable Products
1fcf5e0632e4af48ee4956c82c8fff3b,drinks,2,2,1,16.98,15.74,8.49,8.49,7.87,4.5,0.0,4.1315625,250.0,7225.0,3.0,3400.0,32.72,0.9269729093050648,Logistics-Sensitive Products
1fd10191b0bcd5aa4020c0721372510c,baby,3,3,1,880.0,95.18,293.3333333333333,290.0,31.72666666666667,4.666666666666667,0.0,13.215243055555556,3200.0,22000.0,2.0,2176.0,975.1800000000001,0.10815909090909091,Star Revenue Products
1fd2441965108612e42f81661582a3e5,telephony,1,1,1,49.99,7.61,49.99,49.99,7.61,5.0,0.0,2.419861111111111,100.0,627.0,3.0,415.0,57.6,0.15223044608921785,Long-Tail Stable Products
1fd3bb291e0dba9d6081eb914303993b,housewares,7,7,1,187.75,136.31,26.821428571428573,26.54,19.472857142857144,4.0,0.0,12.33285548941799,350.0,27000.0,2.0,247.0,324.06,0.7260186418109188,High-Volume Value Products
1fd46d26e6d9800e915b195cb8b51f57,perfumery,1,1,1,15.99,15.1,15.99,15.99,15.1,4.0,0.0,13.58806712962963,200.0,8000.0,1.0,1035.0,31.09,0.9443402126328955,Logistics-Sensitive Products
1fd570765d10abc088a6e78a8a75a7d4,watches_gifts,1,1,1,285.0,15.48,285.0,285.0,15.48,5.0,0.0,2.939490740740741,425.0,5040.0,1.0,300.0,300.48,0.05431578947368421,Long-Tail Stable Products
1fd5b8526b883f92d22dc09cda3031e3,bed_bath_table,1,1,1,59.9,15.17,59.9,59.9,15.17,5.0,0.0,16.07434027777778,350.0,25200.0,2.0,123.0,75.07,0.25325542570951587,Long-Tail Stable Products
1fd68fefef8ff576fc3fac7db97f67f1,bed_bath_table,1,1,1,110.0,21.26,110.0,110.0,21.26,5.0,0.0,9.742384259259259,2400.0,16236.0,1.0,558.0,131.26,0.1932727272727273,Long-Tail Stable Products
1fd78e3ef5fc49eddd84e82c035b682c,furniture_decor,1,1,1,149.0,43.45,149.0,149.0,43.45,5.0,0.0,22.080150462962962,2200.0,29792.0,3.0,461.0,192.45,0.2916107382550336,Long-Tail Stable Products
1fd95182c672cf5b10c82207ca5dab97,auto,1,1,1,69.9,16.25,69.9,69.9,16.25,5.0,0.0,11.806574074074074,1100.0,6118.0,5.0,797.0,86.15,0.23247496423462086,Long-Tail Stable Products
1fdac0720456c9b74b0a93aeb821d5a2,furniture_decor,2,2,1,52.0,66.38,26.0,26.0,33.19,5.0,0.5,37.49777777777778,200.0,2816.0,2.0,546.0,118.38,1.2765384615384614,Logistics-Sensitive Products
1fde73e6b6d28627ff16e222b0044b10,unknown,2,2,1,178.0,36.1,89.0,89.0,18.05,3.0,1.0,34.307094907407404,500.0,2662.0,1.0,595.0,214.1,0.20280898876404496,Quality-Risk Products
1fde7ac241af066577f1b1602435beaf,furniture_decor,1,1,1,129.9,39.88,129.9,129.9,39.88,1.0,0.0,12.012210648148148,2450.0,22050.0,4.0,1941.0,169.78,0.3070053887605851,Quality-Risk Products
1fe1f9dca96414bdc282cddb276db70e,furniture_decor,5,3,1,249.5,75.07,49.9,49.9,15.014,3.0,0.0,9.49855324074074,600.0,4913.0,1.0,924.0,324.57,0.3008817635270541,High-Volume Value Products
1fe459940e7d5e442ac6c1ee4d137989,drinks,2,2,1,122.0,31.080000000000002,61.0,61.0,15.540000000000001,4.0,0.0,11.362777777777778,1250.0,13230.0,2.0,634.0,153.08,0.25475409836065577,Long-Tail Stable Products
1fe7076c53248559454a7e1d6c1037f9,bed_bath_table,2,2,1,73.98,23.7,36.99,36.99,11.85,4.5,0.5,17.969583333333333,500.0,3000.0,1.0,105.0,97.68,0.3203568532035685,Long-Tail Stable Products
